latitude,longitude,smell_value,smell_description,feelings_symptoms,additional_comments,zip_code_id,zipcode,epoch time,date & time,date,sprague_miles,portland_pipeline_miles,south_portland_terminal_miles,gulf_oil_miles,global_miles,citgo_miles
43.6399,-70.2453,3,Industrial,,,1018,04106,1595129988,Sat Jul 18 23:39:48 2020,07/18/20,2.0657379026849076,1.4866807073777142,2.0205455497190523,0.7687026354768055,1.9952427925003335,1.119410185657468
43.6432,-70.235,4,Tanks,"Hot night, sealed windows, nausea ",,1018,04106,1595130387,Sat Jul 18 23:46:27 2020,07/18/20,2.6060031307319007,2.0489248812801386,2.567054673961495,0.5401303660759086,2.5479072279716695,1.672689942038512
43.6316,-70.2379,5,"Oil, burnt rubber, asphalt",Wanted to hold my breath.  ,"This was Friday evening 7/17/20
around 8 pm, driving from outer Commercial Street towards Portland.  The smell was horrendous.  I cannot imagine the suffering residents from West End Portland and Pleasantdale South Portland must ensure on a regular basis.  ",1018,04106,1595181286,Sun Jul 19 13:54:46 2020,07/19/20,2.4587425910109575,1.6779237996610332,2.3912187757043255,1.2923208542740108,2.337460708894826,1.5187318976152364
43.6518,-70.2578,2,Petroleum tank fumes ,,,987,04101,1595244487,Mon Jul 20 07:28:07 2020,07/20/20,1.751440960373074,1.6837622613756202,1.7601532437348462,0.913737919904064,1.7953952981628818,1.1282197409651435
43.6312,-70.2833,1,,,,1018,04106,1595262202,Mon Jul 20 12:23:22 2020,07/20/20,0.4437189259418197,0.6126559931426436,0.3419931451407954,2.5502549125727483,0.2291206773483095,0.8959641739797433
43.6342,-70.245,3,Burnt tar,"Headache, frustration ",,1018,04106,1595277817,Mon Jul 20 16:43:37 2020,07/20/20,2.08288809953423,1.3556984555812714,2.02045910707535,1.1410713731333157,1.9739395457197335,1.1332549080722172
43.6343,-70.2685,3,Petroleum tank fumes ,,,1018,04106,1595281860,Mon Jul 20 17:51:00 2020,07/20/20,0.9183892853420144,0.36018783885219224,0.8480325114480786,1.8160318347350128,0.7974996404727267,0.19672247667624804
43.6408,-70.2451,2,,,,1018,04106,1595288775,Mon Jul 20 19:46:15 2020,07/20/20,2.0821966533920517,1.5263619056020072,2.03980109106898,0.7072440590900371,2.017773260433469,1.1419215938562906
43.6394,-70.2453,2,Industrial,,,1018,04106,1595288872,Mon Jul 20 19:47:52 2020,07/20/20,2.0629190560036306,1.4702634814273159,2.01614501104651,0.800979604317331,1.9889587447731585,1.1137568735073482
43.6344,-70.2669,3,Oil tanks ,,,1018,04106,1595292830,Mon Jul 20 20:53:50 2020,07/20/20,0.995316971327392,0.40394018072298304,0.9266622765903969,1.74872554778544,0.8775596456763461,0.18158190297370438
43.6345,-70.2564,5,Petroleum ,,,1018,04106,1595294488,Mon Jul 20 21:21:28 2020,07/20/20,1.5134293602702713,0.8217472892443568,1.449604709294748,1.3734974472658648,1.4032065446735666,0.5727219626266115
43.6438,-70.233,5,Industrial tank fumes,Headache ,,1018,04106,1595295001,Mon Jul 20 21:30:01 2020,07/20/20,2.711541547466548,2.156897675008279,2.6734271175529716,0.5566502561404869,2.6550698752895223,1.780140139505571
43.6316,-70.2487,4,"petroleum, gasoline",Eye nasal and throat irritation,,1018,04106,1595298034,Mon Jul 20 22:20:34 2020,07/20/20,1.9267552662267264,1.1402272102723399,1.8560534782269622,1.3662154669556457,1.7992295142775279,1.0036160460585426
43.6418,-70.2324,5,Oil tank ,"Again...
Again. Another summer night. It's hot, and we gotta seal up our house. Criminal. Cancerous fumes every week.",,1018,04106,1595299148,Mon Jul 20 22:39:08 2020,07/20/20,2.7216143237450496,2.1245845299704356,2.67845120732777,0.6878890706204666,2.654167948352766,1.7782632744463165
43.637,-70.2415,4,Tank fumes ,,,1018,04106,1595300751,Mon Jul 20 23:05:51 2020,07/20/20,2.2476593170712262,1.5789772665187756,2.1933201473111015,0.9203457278470432,2.1565015663904807,1.2916535979799812
43.6334,-70.2456,4,Burnt tar,"Tired, tight throat ",,1018,04106,1595302636,Mon Jul 20 23:37:16 2020,07/20/20,2.0593658477142913,1.3141005591517754,1.9945812431466838,1.2020038362103869,1.945117634417047,1.1147555840546122
43.6431,-70.2459,4,Oil ,Sore throat ,,1018,04106,1595305678,Tue Jul 21 00:27:58 2020,07/21/20,2.0677833835228414,1.5812333602083049,2.0331251379462434,0.5840549816237218,2.020178022102035,1.1512027151308684
43.6326,-70.2473,5,Burnt tar,"Tight throat, headache ",,1018,04106,1595305790,Tue Jul 21 00:29:50 2020,07/21/20,1.9831486219550363,1.2200069053845681,1.9156969570488858,1.278489623221739,1.8629829270623108,1.0467598481681488
43.6332,-70.2457,4,The same Smell from every night: burning asphalt ,"Headache, anger",,1018,04106,1595306187,Tue Jul 21 00:36:27 2020,07/21/20,2.0562247495868204,1.3064232049155693,1.9908622621498386,1.2166459129537204,1.9406653632265796,1.1130719805151994
43.6314,-70.2516,5,Horrible strong petroleum,Eyes throat nose irritation,,1018,04106,1595309729,Tue Jul 21 01:35:29 2020,07/21/20,1.7878552984291085,0.9944763343688199,1.715414868042505,1.4334232579861597,1.6566590175382714,0.8766234152977834
43.6341,-70.2681,3,Petroleum ,,,1018,04106,1595316841,Tue Jul 21 03:34:01 2020,07/21/20,0.9410035545863281,0.35600022809964,0.8697894025626294,1.8086707461621896,0.8177700439091856,0.2051254329481089
43.6384,-70.2543,3,,,,1018,04106,1595329055,Tue Jul 21 06:57:35 2020,07/21/20,1.6089556605155715,1.049932160444535,1.5606805952396863,1.0985788478241065,1.533311464137285,0.6579723400415182
43.6294,-70.2742,4,Tar,,,1018,04106,1595332921,Tue Jul 21 08:02:01 2020,07/21/20,0.8153691676275139,0.145851972331689,0.7157033960851701,2.2506104494859,0.6183599343390773,0.6294442581663815
43.6376,-70.2768,3,,,,1018,04106,1595339879,Tue Jul 21 09:57:59 2020,07/21/20,0.4813126678629131,0.6244779426812844,0.44041386760518036,2.053823959501992,0.4411012144421592,0.47715521752756546
43.632,-70.2863,4,,,,1018,04106,1595377188,Tue Jul 21 20:19:48 2020,07/21/20,0.3603969162823857,0.7710914965462562,0.27649023304466835,2.653203804753612,0.19118170608882074,1.012140523338566
43.6284,-70.2822,2,,,,1018,04106,1595377242,Tue Jul 21 20:20:42 2020,07/21/20,0.6446196192848574,0.5514825001594712,0.5433177591579731,2.6103943486232453,0.43042627872979866,0.9543322615653684
43.6302,-70.284,4,"Oh, burning petroleum, what a surprise!",,,1018,04106,1595379336,Tue Jul 21 20:55:36 2020,07/21/20,0.49952752062274774,0.6381556862559042,0.4015561302612807,2.6163171993222143,0.29198934795931447,0.9594180661042746
43.6307,-70.287,4,Heated oil/asphalt,,,1018,04106,1595379683,Tue Jul 21 21:01:23 2020,07/21/20,0.4512804604909946,0.7908731884078689,0.3717364589774889,2.7275209291114377,0.28705823987348633,1.0782941730550082
43.63,-70.2883,4,"Oil, tar","Headache, sinus pain ",,1018,04106,1595388268,Tue Jul 21 23:24:28 2020,07/21/20,0.5076866213320399,0.8522958487019409,0.4369662906277618,2.808063298982748,0.36135547763513726,1.157544614810454
43.6247,-70.2789,5,Tank cancer fumes ,Wondering if this exposure will cause cancer ,,1018,04106,1595404879,Wed Jul 22 04:01:19 2020,07/22/20,0.9432380320718423,0.5053632867429708,0.84004848637819,2.6414090448574457,0.7264412091332821,1.0304996627516496
43.6269,-70.2768,5,Tank ,Sick,,1018,04106,1595404986,Wed Jul 22 04:03:06 2020,07/22/20,0.8599474352856101,0.3293026880727459,0.7554841263792278,2.461834799671378,0.6447773591912898,0.8455444872037505
43.634,-70.2785,5,Extremely strong oil smell,,,1018,04106,1595418378,Wed Jul 22 07:46:18 2020,07/22/20,0.45353310279818004,0.47661799560251283,0.3651811589469262,2.244843836158756,0.29821080724073573,0.5979084610921852
43.631,-70.2825,5,"Oil, tar","Dizzy, throat burning",,1018,04106,1595419387,Wed Jul 22 08:03:07 2020,07/22/20,0.4718188010680972,0.570725819676929,0.36849111290368297,2.5233194213379617,0.254883566602924,0.8669036650481781
43.6428,-70.234,5,"Oil, tar",Coughing,,1018,04106,1595422539,Wed Jul 22 08:55:39 2020,07/22/20,2.6512667670951533,2.0810648127935605,2.610991201350182,0.5876673602295925,2.5902151083453733,1.714456558691783
43.6285,-70.2853,3,Oil,Breathing irritation,,1018,04106,1595422929,Wed Jul 22 09:02:09 2020,07/22/20,0.604959594807139,0.7048118479235272,0.5139140117594374,2.734608057888279,0.41109311267256976,1.0761592856201958
43.6304,-70.2834,5,Petroleum and tar,Awaken mid night-breathing difficulty,,1018,04106,1595423157,Wed Jul 22 09:05:57 2020,07/22/20,0.49439267716751556,0.6094642474271875,0.3940243492928971,2.5835165330066396,0.28211364969703595,0.9264614818005585
43.6292,-70.2709,3,Gas fumes,,,1018,04106,1595459964,Wed Jul 22 19:19:24 2020,07/22/20,0.9534421802912173,0.028492223685735372,0.8577011310056348,2.1357886649609026,0.7672416612283658,0.5693541527008549
43.626,-70.2786,5,Fossil fuel cancer fumes ,Another toxic summer night in sopo. Whose keeping us safe?,,1018,04106,1595476698,Wed Jul 22 23:58:18 2020,07/22/20,0.8681447809020224,0.4388036129749073,0.7641415325890891,2.570720462273527,0.6508164387374644,0.9485174503910128
43.625,-70.2776,5,Tanks,Nausea ,,1018,04106,1595476981,Thu Jul 23 00:03:01 2020,07/23/20,0.9525372144478487,0.44349000589186904,0.8483824340317931,2.579300573021724,0.7352197937591879,0.9775940164410443
43.6249,-70.2763,5, Benzene and other fossil fuel distillates,"Nausea, swollen glands",,1018,04106,1595479073,Thu Jul 23 00:37:53 2020,07/23/20,0.9902719764644987,0.4051533983217869,0.885780608132119,2.536555748680764,0.7735277709520143,0.9509807993338674
43.6326,-70.2637,4,Oil tanks / petroleum ,"Headache, nose irritation. ",,1018,04106,1595504396,Thu Jul 23 07:39:56 2020,07/23/20,1.1802508960644753,0.43630287500266246,1.105076930709087,1.713310115630284,1.045292456511902,0.3543051162506551
43.6411,-70.2937,3,,,,667,04102,1595505733,Thu Jul 23 08:02:13 2020,07/23/20,0.45378413849939186,1.3792287397015026,0.5523569395682854,2.7771704325286626,0.6553219197951418,1.3513015155753838
43.6273,-70.2811,3,Burning asphalt ,Tight throat,,1018,04106,1595515953,Thu Jul 23 10:52:33 2020,07/23/20,0.7350102806022534,0.5141746406489609,0.632698658158651,2.6112225906436137,0.5192690578291445,0.963355700705836
43.6381,-70.2591,3,Oil ,,,1018,04106,1595549131,Thu Jul 23 20:05:31 2020,07/23/20,1.367961673583815,0.8521915667364762,1.3195895361129166,1.2848620989444088,1.2934234170289725,0.41750053351653027
43.6323,-70.29,4,Oil,"Headache, burning eyes, queasy, tired because I can’t sleep from the string odor (despite all windows being closed)!",,1018,04106,1595559075,Thu Jul 23 22:51:15 2020,07/23/20,0.3844661848513211,0.9564972239438023,0.34443420340755637,2.808269952282228,0.3147252576881958,1.1819794368654675
43.6269,-70.2759,5,Cancer fumes,"Sick to stomach
Can anyone protect us?",,1018,04106,1595559131,Thu Jul 23 22:52:11 2020,07/23/20,0.8859162067160296,0.2925926693062127,0.7817209117436031,2.4280021193632475,0.6724509920871854,0.821055527336012
43.6304,-70.2857,4,"Oil, obviously",,,1018,04106,1595560329,Thu Jul 23 23:12:09 2020,07/23/20,0.4723316985417571,0.724105081425204,0.3830460183687691,2.68175765917453,0.2845549879849888,1.0281807936542693
43.6252,-70.2789,5,Volatile organic compounds/tank fumes,Sick...again ,,1018,04106,1595560579,Thu Jul 23 23:16:19 2020,07/23/20,0.9116158121488879,0.483345694928905,0.8081775011128624,2.6184000922131676,0.6945922067070383,1.0021152348915021
43.6335,-70.2472,4,Burnt tar,"Sick, headache ",,1018,04106,1595562672,Thu Jul 23 23:51:12 2020,07/23/20,1.979045033459245,1.2373423427302477,1.914185347721379,1.217663660292749,1.8648263567076904,1.0352047980438064
43.6258,-70.2796,4,,,,1018,04106,1595563799,Fri Jul 24 00:09:59 2020,07/24/20,0.8594925543799216,0.4884582430476658,0.7563584253694248,2.617784878520702,0.6427512805637395,0.9899892683173669
43.6353,-70.2776,1,,,,1018,04106,1595590784,Fri Jul 24 07:39:44 2020,07/24/20,0.4599014012379872,0.5106131292551173,0.38741539597822167,2.1615371169147606,0.3474076686658926,0.5288375016155211
43.6256,-70.2795,3,Tar,Nice summer morning in sopo... wish we could safely breathe.... ,,1018,04106,1595597734,Fri Jul 24 09:35:34 2020,07/24/20,0.8741782375878845,0.4916533068003925,0.7710591958858971,2.6229346325338656,0.657452333883494,0.9977888317947685
43.627,-70.2764,3,Oil Cancer fumes,,,1018,04106,1595597863,Fri Jul 24 09:37:43 2020,07/24/20,0.865644895432591,0.3087917762915488,0.7613063847389562,2.4421941176159345,0.6513827505354025,0.828661530170061
43.6359,-70.2782,3,,,,1018,04106,1595606299,Fri Jul 24 11:58:19 2020,07/24/20,0.42036243316861804,0.5618039589143841,0.3549256130318287,2.168661657287964,0.32845968311883145,0.5508567554452327
43.6489,-70.2734,4,Toxic oil ,,,667,04102,1595633315,Fri Jul 24 19:28:35 2020,07/24/20,1.0378730166450314,1.3459978353491457,1.0765598630549125,1.6906546542918728,1.1442423441525387,0.8772616077982122
43.6413,-70.2469,3,Toxic oil ,,,1018,04106,1595636783,Fri Jul 24 20:26:23 2020,07/24/20,1.9973627072939202,1.468628640617421,1.9572516298135334,0.7164590689733501,1.9381631880721322,1.0635539264576201
43.6202,-70.2755,4,Burning funes,,,1018,04106,1595645301,Fri Jul 24 22:48:21 2020,07/24/20,1.2969349470975151,0.6769127452934078,1.1933111022813707,2.744877628805247,1.0797789627543708,1.2329377465344447
43.6417,-70.2442,2,Industrial,,,1018,04106,1595648034,Fri Jul 24 23:33:54 2020,07/24/20,2.1350800524263245,1.5972177128639895,2.0951935747720634,0.6327090367453259,2.0759754920280473,1.201106048194087
43.6244,-70.2795,4,Tanks...again. no help from anyone,"Nausea 
Nausea ",,1018,04106,1595650840,Sat Jul 25 00:20:40 2020,07/25/20,0.9509911091841726,0.5416594283359486,0.848546538869568,2.6776237317430738,0.735043913942365,1.0646484159848681
43.6351,-70.2464,4,Burnt tar,Sick,,1018,04106,1595671082,Sat Jul 25 05:58:02 2020,07/25/20,2.00767048759242,1.3048622104554182,1.9476604966777562,1.1000413797183406,1.9043852412534752,1.0546825136481695
43.6323,-70.251,4,Petroleum exhaust as usual,Coughing headache burning eyes,,1018,04106,1595672510,Sat Jul 25 06:21:50 2020,07/25/20,1.8043772617197933,1.0340829560532443,1.7348453969532853,1.3643189733580654,1.6799009671705183,0.8787250465151706
43.6352,-70.2897,5,Oil,,,1018,04106,1595684662,Sat Jul 25 09:44:22 2020,07/25/20,0.2159110419651423,1.0024291173256212,0.22646286031427607,2.7116561358699633,0.269416100578191,1.1281321472243
43.6331,-70.2437,3,"Tar, burning tar",,,1018,04106,1595685316,Sat Jul 25 09:55:16 2020,07/25/20,2.156374272098038,1.403503684720039,2.091190885365999,1.2025681327185984,2.040995708492041,1.2121037006355653
43.6281,-70.2856,4,"Oh burning petroleum, what a shocker",,,1018,04106,1595700932,Sat Jul 25 14:15:32 2020,07/25/20,0.6313864678898924,0.7229461411615552,0.5418030415268562,2.7624105696262125,0.4403592245606823,1.1039674872478904
43.6535,-70.2652,3,Burning asphalt ,Headache ,,987,04101,1595710648,Sat Jul 25 16:57:28 2020,07/25/20,1.5477219663881236,1.6877739359505814,1.5773388263259636,1.2974158326748615,1.633981269339861,1.1454858714134046
43.6466,-70.2724,4,Tank stink making me light headed in my house. ,,,667,04102,1595711144,Sat Jul 25 17:05:44 2020,07/25/20,0.9554523911783517,1.1840669252189318,0.9802844995117022,1.6573308411384584,1.0361016521948914,0.7107521371703799
43.6378,-70.2318,3,Burnt electrical wires,Sore throat,,1018,04106,1595732382,Sat Jul 25 22:59:42 2020,07/25/20,2.733463180186756,2.058581267088555,2.6807449953914553,0.9463235606023527,2.645019519817647,1.7780487424000102
43.6432,-70.2432,4,Toxic oil smell ,,,1018,04106,1595733566,Sat Jul 25 23:19:26 2020,07/25/20,2.201735000248568,1.6956404775048013,2.1660390635465037,0.5179998914711761,2.1515294222724184,1.280231108776655
43.6414,-70.2432,3,Industrial,,,1018,04106,1595735692,Sat Jul 25 23:54:52 2020,07/25/20,2.1817682579938142,1.6293566846184249,2.140595378055388,0.6364545271565113,2.1197448129009677,1.2441499607479516
43.6316,-70.2426,5,Petroleum ,"Nausea, coughing, eyes burning",,1018,04106,1595755293,Sun Jul 26 05:21:33 2020,07/26/20,2.2267166412965524,1.443651673915989,2.157986235816102,1.2975951593816788,2.103077011189204,1.291998936310271
43.64,-70.2319,5,Fumes,Headache,,1018,04106,1595757553,Sun Jul 26 05:59:13 2020,07/26/20,2.734919574621646,2.101360952580834,2.68735348874906,0.8080195822769888,2.657825848925244,1.7842030712986103
43.6472,-70.2499,4,Toxic oil ,Stomache sick ,,1018,04106,1595757974,Sun Jul 26 06:06:14 2020,07/26/20,1.9532717908950268,1.6264273938198188,1.9353557111100959,0.553491754472285,1.941644391461896,1.120562670396564
43.6355,-70.2681,3,Petroleum tank fumes ,,,1018,04106,1595761386,Sun Jul 26 07:03:06 2020,07/26/20,0.9236800510273868,0.44467071979415246,0.8610338977441507,1.750547122024087,0.8209485683921688,0.11173905292258501
43.6382,-70.2575,4,"Asphalt, rotten eggs",,,1018,04106,1595762369,Sun Jul 26 07:19:29 2020,07/26/20,1.4482867196525162,0.9157945548848221,1.3999503297280684,1.220634804489182,1.3733362108412959,0.497582823528437
43.6341,-70.2434,3,Burnt tar ,Cut the sh*t it’s hot out ,,1018,04106,1595789760,Sun Jul 26 14:56:00 2020,07/26/20,2.1632753734183905,1.4320387425050807,2.100826814842155,1.1318661807778012,2.0540965491564402,1.2133706241953484
43.6358,-70.2707,3,Petroleum tank fumes ,,,1018,04106,1595792375,Sun Jul 26 15:39:35 2020,07/26/20,0.7919492721035587,0.4367544916431845,0.7304193053926646,1.846574821764355,0.6940133777528265,0.1894986870624804
43.6343,-70.2466,4,Burnt tar,Sick,,1018,04106,1595829419,Mon Jul 27 01:56:59 2020,07/27/20,2.0025015642446395,1.2798554883143525,1.9400938457843178,1.1558070162226408,1.8938029877903195,1.0531817596221997
43.633,-70.2658,3,Oil / fumes ,,,1018,04106,1595962486,Tue Jul 28 14:54:46 2020,07/28/20,1.0715575781248463,0.3662594943778326,0.9965021701635711,1.7699116657413185,0.9377220081876568,0.2873186012804155
43.6323,-70.2657,3,Oil ,,,1018,04106,1595970136,Tue Jul 28 17:02:16 2020,07/28/20,1.0904768515985612,0.34033205314979725,1.0123191720443148,1.7992644725421534,0.9489381976993361,0.33544901544441497
43.6326,-70.2442,3,Burnt tar,"Headache. Cut the sh*t, it’s hot",,1018,04106,1595982701,Tue Jul 28 20:31:41 2020,07/28/20,2.1364613057373263,1.3730581423707722,2.0698430003336927,1.2410035563564024,2.01784872988718,1.196069086929504
43.6311,-70.2449,5,"Asphalt, tar",,,1018,04106,1595988026,Tue Jul 28 22:00:26 2020,07/28/20,2.120065232135235,1.3258119295101303,2.049383879244839,1.3494996301759432,1.9921424551160056,1.1936622489451307
43.6298,-70.24,5,Horrible strong petroleum very thick,Can’t breath!!!!,,1018,04106,1596008121,Wed Jul 29 03:35:21 2020,07/29/20,2.3787113148977164,1.5666522720135025,2.3065991244616435,1.4138781152865834,2.2470091764854554,1.4549343672031876
43.6336,-70.2708,4,Can smell petroleum inside the house,,,1018,04106,1596021998,Wed Jul 29 07:26:38 2020,07/29/20,0.8198771311373048,0.28464534385144047,0.7430586095315127,1.9371680853320348,0.6846244813117154,0.29367202841263446
43.6319,-70.2642,2,Gaa,,,1018,04106,1596023129,Wed Jul 29 07:45:29 2020,07/29/20,1.1704562088791726,0.3918498830356042,1.0919599581494828,1.7654389814164102,1.027516471778022,0.3860109767351184
43.63,-70.2395,4,Same disgusting fumes from petroleum tanks,Nausea headache,,1018,04106,1596025988,Wed Jul 29 08:33:08 2020,07/29/20,2.4002439382517977,1.5919200970396634,2.3287279641584817,1.3999740016112807,2.269885805356065,1.4738639113438319
43.6291,-70.2847,3,Petroleum ,,,1018,04106,1596149490,Thu Jul 30 18:51:30 2020,07/30/20,0.5673667116544213,0.6719372526586607,0.4733357797734858,2.686754184778616,0.3675275311240629,1.0284752809137907
43.6301,-70.2869,4,Oil/asphalt,"Throat irritation, difficulty breathing",,1018,04106,1596149752,Thu Jul 30 18:55:52 2020,07/30/20,0.4924167851782923,0.7826043553049699,0.4112219658298412,2.744017923948952,0.3227393583478572,1.091248123113173
43.6299,-70.2847,5,Horrible burning oil,,,1018,04106,1596151306,Thu Jul 30 19:21:46 2020,07/30/20,0.5127259259551057,0.6719327893230228,0.4181239459885507,2.657032910003309,0.3122376755305348,1.0001364259870507
43.6346,-70.2797,4,,,,1018,04106,1596152031,Thu Jul 30 19:33:51 2020,07/30/20,0.38089472153846005,0.5492695316490336,0.2945668078675248,2.2770297019561814,0.23714985485215082,0.6425644238781912
43.6302,-70.2867,4,Oil,"Irritated eyes, throat",,1018,04106,1596159849,Thu Jul 30 21:44:09 2020,07/30/20,0.48509599983305546,0.7730075189244368,0.40256592115596995,2.731879863620213,0.31258389233370965,1.0792188455082243
43.6318,-70.2442,3,Burning rubber,,,1018,04106,1596167097,Thu Jul 30 23:44:57 2020,07/30/20,2.1454314009265607,1.3655203065010968,2.07674217248757,1.2954457205722603,2.0220494980402552,1.2113670247571378
43.6329,-70.2466,4,Burnt pavement,"Headache, nausea, frustration. Cut the sh*t ",,1018,04106,1596175748,Fri Jul 31 02:09:08 2020,07/31/20,2.0145627243863267,1.258230449293507,1.948143521741088,1.2485170399621526,1.8966875641757488,1.0746545061815085
43.6296,-70.2396,4,Again petroleum fumes,"Burning eyes and throat, difficulty breathing, permeating through window filling house with fumes",,1018,04106,1596192119,Fri Jul 31 06:41:59 2020,07/31/20,2.4012674850848676,1.5865583206366587,2.3288502977518353,1.4276194012705627,2.2688241546209986,1.4785020025428237
43.6311,-70.2835,4,Oil,,,1018,04106,1596206832,Fri Jul 31 10:47:12 2020,07/31/20,0.4468530065993614,0.6212166732489157,0.34588773628284797,2.562401313574864,0.23363004280201471,0.9080170875806487
43.6298,-70.2841,5,Tar p stink,Breathing problem,,1018,04106,1596208151,Fri Jul 31 11:09:11 2020,07/31/20,0.525304503339269,0.6416604771939142,0.42816086534648107,2.6353088225608885,0.3192893964696275,0.9776028202992584
43.624,-70.2776,5,Petroleum ,,,1018,04106,1596209922,Fri Jul 31 11:38:42 2020,07/31/20,1.0143682439845887,0.49449604170940675,0.9105604934260753,2.626621096582857,0.7971019548126285,1.0370071467000865
43.6505,-70.2596,4,Toxic petroleum,"Eye irritation, cough",,987,04101,1596241986,Fri Jul 31 20:33:06 2020,07/31/20,1.6261517237501402,1.5659513688837763,1.6337210240325515,0.997601418180996,1.6682896596521377,1.0096526116397875
43.6406,-70.246,4,Toxic oil smell ,Eye irritation,,1018,04106,1596251678,Fri Jul 31 23:14:38 2020,07/31/20,2.0358380258992415,1.480623456919921,1.9930966716304723,0.7382173931997936,1.9707916894713375,1.0949040379799666
43.6391,-70.2333,3,Industrial ,,,1018,04106,1596252208,Fri Jul 31 23:23:28 2020,07/31/20,2.6612557293333206,2.014384568922194,2.6117271232291257,0.8338833062016385,2.579965111742648,1.708235057428364
43.6389,-70.2455,3,Industrial,,,1018,04106,1596254175,Fri Jul 31 23:56:15 2020,07/31/20,2.0506815617662264,1.4455342079214009,2.002370265435382,0.8368792597928102,1.9733703585879396,1.0992125655104374
43.6332,-70.2436,4,Burnt tar ,Sick ,,1018,04106,1596262783,Sat Aug  1 02:19:43 2020,08/01/20,2.160436024455109,1.409668990697681,2.095538683187444,1.1949157133884707,2.0457005362060214,1.2154651369331728
43.6296,-70.2869,4,That South Portland oil stink,"Trouble breathing, nausea, burning",,1018,04106,1596288842,Sat Aug  1 09:34:02 2020,08/01/20,0.5269587168965673,0.7815370816751795,0.4451865456471988,2.761743880267656,0.35493161631137465,1.1068333440301659
43.6451,-70.2694,5,Toxic oil,,,667,04102,1596321743,Sat Aug  1 18:42:23 2020,08/01/20,1.010894114286818,1.083151244717944,1.0173104223844547,1.5298508962521749,1.054859721426936,0.5693919916748287
43.652,-70.2756,4,Fuel/oil,"Nausea, headaches",,667,04102,1596357213,Sun Aug  2 04:33:33 2020,08/02/20,1.1570246599182055,1.5711486386592335,1.2127283560930084,1.8022868939413488,1.294443797543266,1.1169585913510307
43.6436,-70.2758,5,Oil,Headache ,,667,04102,1596407430,Sun Aug  2 18:30:30 2020,08/02/20,0.6905571873846722,1.0010505932659997,0.7121092696904383,1.8657179263881718,0.7685459640832617,0.6234799677509684
43.6437,-70.2653,5,Tank toxics,,,987,04101,1596407453,Sun Aug  2 18:30:53 2020,08/02/20,1.1476064021120125,1.026928628745456,1.1358116025658718,1.3602024953668204,1.1531925885069152,0.4735348588230589
43.6326,-70.2771,1,,,,1018,04106,1596452532,Mon Aug  3 07:02:12 2020,08/03/20,0.5642846594650709,0.36135757180643896,0.4702630744609253,2.235808480526465,0.3877169795143752,0.5775207681205023
43.6309,-70.2838,1,,,,1018,04106,1596472702,Mon Aug  3 12:38:22 2020,08/03/20,0.45544092113267526,0.633741557901268,0.35581824495280634,2.5824118876979885,0.2448175974904103,0.9276726395832887
43.6327,-70.2642,4,,,,1018,04106,1596498585,Mon Aug  3 19:49:45 2020,08/03/20,1.1542821046871392,0.4183031788364205,1.0791549896683061,1.7261028605742688,1.0196201364814055,0.3360931555484753
43.6341,-70.2457,5,Burnt tar,"Headache, right throat, nausea. Global Partners and the rest of them should cut the sh*t right now. Do we need them in our city? ",,1018,04106,1596507406,Mon Aug  3 22:16:46 2020,08/03/20,2.0487414064956053,1.3200206264836643,1.9859102838699059,1.156443795836512,1.9389639168784725,1.0999935998153878
43.6265,-70.2765,4,Benzene and other tank farm fumes,Sick,,1018,04106,1596509588,Mon Aug  3 22:53:08 2020,08/03/20,0.8912899093244818,0.3333107405882646,0.7868139530692321,2.468836054798766,0.6759786094328551,0.8604341938653018
43.6255,-70.2787,5,Petroleum tank poison fumes,Woke to nausea ,,1018,04106,1596530963,Tue Aug  4 04:49:23 2020,08/04/20,0.8970050057237741,0.4627958022831439,0.7932762478051859,2.5971779861648163,0.6797763451545032,0.9794081602865192
43.6253,-70.3025,4,Oil,,,1018,04106,1596532116,Tue Aug  4 05:08:36 2020,08/04/20,1.1525103477938372,1.5893430618116215,1.132667908727831,3.587133865317733,1.1024769889873265,1.9392798036500474
43.6247,-70.2767,3,Petroleum ,,,1018,04106,1596533103,Tue Aug  4 05:25:03 2020,08/04/20,0.9922387231762724,0.42847566494844286,0.8878524530293973,2.560593716570444,0.7751354898785165,0.9727124919873205
43.6238,-70.2771,3,Petroleum’s ,,,1018,04106,1596534195,Tue Aug  4 05:43:15 2020,08/04/20,1.037832813014919,0.4899515797869835,0.9338325074345319,2.6182315296510428,0.8205061448570169,1.036961501823957
43.6337,-70.2766,4,Oil,There's a huge tanker at Sprague.,,1018,04106,1596539920,Tue Aug  4 07:18:40 2020,08/04/20,0.5473694158925346,0.39377579896601517,0.46155747170001277,2.173879083161412,0.39503979812241796,0.5186376936665054
43.6241,-70.3039,5,Petroleum,"Headache, difficulty breathing",,1018,04106,1596540327,Tue Aug  4 07:25:27 2020,08/04/20,1.2608849726735796,1.6748552823797953,1.2399938906629195,3.6887286933338634,1.2077630419034058,2.0381653543747427
43.6298,-70.2866,4,Petroleum ,Rage,,1018,04106,1596540629,Tue Aug  4 07:30:29 2020,08/04/20,0.5126282066560808,0.766766678207257,0.4290379742886136,2.7417378939157118,0.33685964157410464,1.0871282996391676
